"TOA5","5a_Bradford_LB","CR800","31034","CR800.Std.32.05","CPU:5_hourly_08022023.CR8","28982","Test"
"TIMESTAMP","RECORD","BattV_Min","CO2High","CO2Low","cDOM"
"TS","RN","Volts","ppm","ppm","ppbQ"
"","","Min","Smp","Smp","Smp"
"2024-02-08 13:00:00",3661,13.39,589.9285,203.9056,8.101562
"2024-02-08 14:00:00",3662,13.39,4929.498,3345.941,6.470982
"2024-02-08 15:00:00",3663,13.4,4932.375,3366.085,6.388476
"2024-02-08 16:00:00",3664,13.38,4917.987,3366.496,7.789579
"2024-02-08 17:00:00",3665,13.38,4913.67,3369.374,7.808418
"2024-02-08 18:00:00",3666,13.37,4933.814,3384.174,7.35161
"2024-02-08 19:00:00",3667,13.37,5007.195,3411.306,7.434241
"2024-02-08 20:00:00",3668,13.37,5028.777,3422.974,7.388431
"2024-02-08 21:00:00",3669,13.36,5042.014,3418.231,7.388431
"2024-02-08 22:00:00",3670,13.36,5036.257,3404.249,7.425079
"2024-02-08 23:00:00",3671,13.36,5019.949,3400.379,7.435514
"2024-02-09 00:00:00",3672,13.36,5032.142,3396.721,7.455103
"2024-02-09 01:00:00",3673,13.36,5032.224,3400.068,7.38182
"2024-02-09 02:00:00",3674,13.36,5068.219,3416.112,7.51013
"2024-02-09 03:00:00",3675,13.35,5035.103,3401.302,7.583451
"2024-02-09 04:00:00",3676,13.35,5035.103,3373.328,7.592616
"2024-02-09 05:00:00",3677,13.35,5097.016,3395.543,7.482635
"2024-02-09 06:00:00",3678,13.35,5069.659,3360.987,7.720927
"2024-02-09 07:00:00",3679,13.34,5085.498,3381.145,7.290169
"2024-02-09 08:00:00",3680,13.34,5072.539,3350.291,7.51013
"2024-02-09 09:00:00",3681,13.34,5135.892,3381.556,7.51013
"2024-02-09 10:00:00",3682,13.36,5163.203,3393.867,7.47347
"2024-02-09 11:00:00",3683,13.36,5096.812,3389.102,7.452705
"2024-02-09 12:00:00",3684,13.37,5168.416,3428.618,7.36023
"2024-02-09 13:00:00",3685,13.37,5162.591,3452.416,7.368292
"2024-02-09 14:00:00",3686,13.39,5208.634,3467.216,7.395622
"2024-02-09 15:00:00",3687,13.39,5238.85,3466.804,7.295121
"2024-02-09 16:00:00",3688,13.38,5316.548,3479.549,7.377095
"2024-02-09 17:00:00",3689,13.37,5375.541,3501.748,7.350149
"2024-02-09 18:00:00",3690,13.36,5438.85,3525.181,7.432845
"2024-02-09 19:00:00",3691,13.36,5451.8,3523.948,7.388357
"2024-02-09 20:00:00",3692,13.36,5456.235,3502.236,7.470889
"2024-02-09 21:00:00",3693,13.35,5515.525,3520.61,7.415917
"2024-02-09 22:00:00",3694,13.35,5499.725,3514.462,7.131896
"2024-02-09 23:00:00",3695,13.35,5528.855,3508.511,7.362034
"2024-02-10 00:00:00",3696,13.35,5480.781,3504.953,7.363379
"2024-02-10 01:00:00",3697,13.34,5540.308,3516.376,7.326829
