Date,LowSpC,FullSpC,time
2024-01-05T14:35:01Z,72.7,69.6,14:35:01
2024-01-05T14:35:06Z,72.7,69.6,14:35:06
2024-01-05T14:35:11Z,72.7,69.6,14:35:11
2024-01-05T14:35:16Z,72.7,69.6,14:35:16
2024-01-05T14:35:21Z,72.7,69.6,14:35:21
2024-01-05T14:35:26Z,72.7,69.2,14:35:26
2024-01-05T14:35:31Z,72.7,69.6,14:35:31
2024-01-05T14:35:36Z,72.7,69.2,14:35:36
2024-01-05T14:35:41Z,72.7,69.6,14:35:41
2024-01-05T14:35:46Z,72.7,69.6,14:35:46
2024-01-05T14:35:51Z,72.8,69.6,14:35:51
2024-01-05T14:35:56Z,72.7,69.6,14:35:56
2024-01-05T14:36:01Z,72.7,69.2,14:36:01
2024-01-05T14:36:06Z,72.7,69.6,14:36:06
2024-01-05T14:36:11Z,72.7,69.6,14:36:11
2024-01-05T14:36:16Z,72.7,69.2,14:36:16
2024-01-05T14:36:21Z,72.7,69.6,14:36:21
2024-01-05T14:36:26Z,72.7,69.6,14:36:26
2024-01-05T14:36:31Z,72.7,69.6,14:36:31
2024-01-05T14:36:36Z,72.7,69.6,14:36:36
2024-01-05T14:36:41Z,72.7,69.2,14:36:41
2024-01-05T14:36:46Z,72.7,69.6,14:36:46
2024-01-05T14:36:51Z,72.9,69.6,14:36:51
2024-01-05T14:36:56Z,74.9,71.8,14:36:56
2024-01-05T14:37:01Z,77.9,74.7,14:37:01
2024-01-05T14:37:06Z,81.4,78.4,14:37:06
2024-01-05T14:37:11Z,87.8,85,14:37:11
2024-01-05T14:37:16Z,92.3,89.4,14:37:16
2024-01-05T14:37:21Z,102.8,100.1,14:37:21
2024-01-05T14:37:26Z,106.8,104.1,14:37:26
2024-01-05T14:37:31Z,114.2,111.1,14:37:31
2024-01-05T14:37:36Z,115.2,112.6,14:37:36
2024-01-05T14:37:41Z,116.9,114.4,14:37:41
2024-01-05T14:37:46Z,117.2,114.4,14:37:46
2024-01-05T14:37:51Z,116.8,114,14:37:51
2024-01-05T14:37:56Z,114.9,112.2,14:37:56
2024-01-05T14:38:01Z,111.3,108.5,14:38:01
2024-01-05T14:38:06Z,110.1,107.4,14:38:06
2024-01-05T14:38:11Z,108.4,105.6,14:38:11
2024-01-05T14:38:16Z,106.1,103.4,14:38:16
2024-01-05T14:38:21Z,105.1,102.6,14:38:21
2024-01-05T14:38:26Z,101.5,98.6,14:38:26
2024-01-05T14:38:31Z,100.7,97.9,14:38:31
2024-01-05T14:38:36Z,99.2,96.4,14:38:36
2024-01-05T14:38:41Z,97.8,94.5,14:38:41
2024-01-05T14:38:46Z,96.7,93.8,14:38:46
2024-01-05T14:38:51Z,94.6,91.6,14:38:51
2024-01-05T14:38:56Z,93,90.1,14:38:56
2024-01-05T14:39:01Z,90.8,87.9,14:39:01
2024-01-05T14:39:06Z,89.5,86.5,14:39:06
2024-01-05T14:39:11Z,88.3,85.4,14:39:11
2024-01-05T14:39:16Z,87,83.9,14:39:16
2024-01-05T14:39:21Z,85.9,82.4,14:39:21
2024-01-05T14:39:26Z,84.7,81.3,14:39:26
2024-01-05T14:39:31Z,83.6,80.6,14:39:31
2024-01-05T14:39:36Z,83,79.9,14:39:36
2024-01-05T14:39:41Z,82.6,79.9,14:39:41
2024-01-05T14:39:46Z,82,78.7,14:39:46
2024-01-05T14:39:51Z,81.6,78.4,14:39:51
2024-01-05T14:39:56Z,80.6,77.6,14:39:56
2024-01-05T14:40:01Z,80.4,77.3,14:40:01
2024-01-05T14:40:06Z,79.7,76.5,14:40:06
2024-01-05T14:40:11Z,79.2,76.2,14:40:11
2024-01-05T14:40:16Z,79,75.8,14:40:16
2024-01-05T14:40:21Z,78.6,75.1,14:40:21
2024-01-05T14:40:26Z,78.3,75.1,14:40:26
2024-01-05T14:40:31Z,78.3,75.1,14:40:31
2024-01-05T14:40:36Z,77.2,74,14:40:36
2024-01-05T14:40:41Z,76.9,73.6,14:40:41
2024-01-05T14:40:46Z,76.6,73.2,14:40:46
2024-01-05T14:40:51Z,76.2,73.2,14:40:51
2024-01-05T14:40:56Z,76.2,72.9,14:40:56
2024-01-05T14:41:01Z,76.1,72.9,14:41:01
2024-01-05T14:41:06Z,75.9,72.9,14:41:06
2024-01-05T14:41:11Z,75.6,72.1,14:41:11
2024-01-05T14:41:16Z,75.2,72.1,14:41:16
2024-01-05T14:41:21Z,75.4,72.1,14:41:21
2024-01-05T14:41:26Z,75,71.8,14:41:26
2024-01-05T14:41:31Z,74.7,71.4,14:41:31
2024-01-05T14:41:36Z,74.6,71,14:41:36
2024-01-05T14:41:41Z,74.5,70.7,14:41:41
2024-01-05T14:41:46Z,74.3,70.7,14:41:46
2024-01-05T14:41:51Z,74.2,70.7,14:41:51
2024-01-05T14:41:56Z,74.3,70.7,14:41:56
2024-01-05T14:42:01Z,74.2,70.7,14:42:01
2024-01-05T14:42:06Z,74.1,70.7,14:42:06
2024-01-05T14:42:11Z,74.1,70.7,14:42:11
2024-01-05T14:42:16Z,74.1,70.7,14:42:16
2024-01-05T14:42:21Z,73.9,70.7,14:42:21
2024-01-05T14:42:26Z,73.9,70.7,14:42:26
2024-01-05T14:42:31Z,73.8,70.3,14:42:31
2024-01-05T14:42:36Z,73.7,70.7,14:42:36
2024-01-05T14:42:41Z,73.6,70.3,14:42:41
2024-01-05T14:42:46Z,73.5,69.9,14:42:46
2024-01-05T14:42:51Z,73.5,69.9,14:42:51
2024-01-05T14:42:56Z,73.4,69.9,14:42:56
